R_DEST,ARR_T,STOP_NUM,DEP_T,R_ORIGIN,SCH_COST,ARR_DAY,ARR_D_WEEK,DEP_DAY,DEP_D_WEEK,F_TIME
ICN,11:00:00,1 stop,22:35:00,LHR,600 ,24, Fri,22, Wed, 27:25
BCN,9:25:00,Direct,6:20:00,LHR,107 ,25, Sat,25, Sat, 2:5
BCN,9:35:00,1 stop,18:30:00,LHR,113 ,26, Sun,25, Sat, 13:5
BCN,9:20:00,1 stop,18:30:00,LHR,118 ,26, Sun,25, Sat, 12:50
BCN,9:20:00,1 stop,18:50:00,LHR,120 ,26, Sun,25, Sat, 12:30
BCN,19:45:00,1 stop,13:50:00,LHR,124 ,24, Fri,24, Fri, 4:55
BCN,21:50:00,1 stop,15:45:00,LHR,124 ,24, Fri,24, Fri, 5:5
BCN,21:50:00,1 stop,13:50:00,LHR,124 ,24, Fri,24, Fri, 7:00
BCN,19:45:00,1 stop,11:35:00,LHR,124 ,24, Fri,24, Fri, 7:10
BCN,21:50:00,1 stop,11:35:00,LHR,124 ,24, Fri,24, Fri, 9:15
BCN,19:45:00,1 stop,9:15:00,LHR,124 ,24, Fri,24, Fri, 9:30
BCN,21:50:00,1 stop,9:15:00,LHR,124 ,24, Fri,24, Fri, 11:35
BCN,9:35:00,1 stop,8:15:00,LHR,130 ,25, Sat,24, Fri, 24:20
BCN,13:50:00,1 stop,6:00:00,LHR,111 ,23, Thu,23, Thu, 6:50
BCN,17:20:00,1 stop,6:00:00,LHR,112 ,23, Thu,23, Thu, 10:20
BCN,22:55:00,1 stop,17:10:00,LHR,124 ,23, Thu,23, Thu, 4:45
BCN,12:15:00,1 stop,6:20:00,LHR,124 ,23, Thu,23, Thu, 4:55
BCN,15:10:00,1 stop,9:15:00,LHR,124 ,23, Thu,23, Thu, 4:55
BCN,22:55:00,1 stop,16:35:00,LHR,124 ,23, Thu,23, Thu, 5:20
BCN,22:05:00,1 stop,15:45:00,LHR,124 ,23, Thu,23, Thu, 5:20
BCN,18:05:00,Direct,15:00:00,LHR,97 ,22, Wed,22, Wed, 2:5
BCN,21:25:00,Direct,18:20:00,LHR,97 ,22, Wed,22, Wed, 2:5
BCN,17:20:00,1 stop,6:00:00,LHR,99 ,22, Wed,22, Wed, 10:20
BCN,23:35:00,1 stop,6:00:00,LHR,99 ,22, Wed,22, Wed, 16:35
BCN,17:20:00,1 stop,8:15:00,LHR,111 ,22, Wed,22, Wed, 8:5
ICN,12:40:00,1 stop,8:45:00,LHR,310 ,24, Fri,23, Thu, 18:55
ICN,11:00:00,1 stop,17:45:00,LHR,601 ,24, Fri,22, Wed, 32:15
BCN,13:00:00,1 stop,6:40:00,LHR,122 ,26, Sun,25, Sat, 28:20
BCN,9:20:00,1 stop,19:20:00,LHR,124 ,26, Sun,25, Sat, 12:00
BCN,9:20:00,1 stop,17:10:00,LHR,124 ,26, Sun,25, Sat, 14:10
BCN,9:20:00,1 stop,16:35:00,LHR,124 ,26, Sun,25, Sat, 14:45
BCN,21:50:00,1 stop,15:35:00,LHR,136 ,24, Fri,24, Fri, 5:15
BCN,22:55:00,1 stop,15:45:00,LHR,124 ,23, Thu,23, Thu, 6:10
BCN,14:15:00,1 stop,6:20:00,LHR,124 ,23, Thu,23, Thu, 6:55
BCN,20:20:00,1 stop,8:15:00,LHR,111 ,22, Wed,22, Wed, 11:5
BCN,13:50:00,1 stop,6:00:00,LHR,112 ,22, Wed,22, Wed, 6:50
BCN,20:20:00,1 stop,6:00:00,LHR,112 ,22, Wed,22, Wed, 13:20
BCN,23:35:00,1 stop,8:15:00,LHR,113 ,22, Wed,22, Wed, 14:20
ICN,11:20:00,1 stop,22:30:00,LHR,477 ,25, Sat,23, Thu, 27:50
ICN,16:30:00,1 stop,11:00:00,LHR,587 ,24, Fri,23, Thu, 20:30
ICN,5:30:00,1 stop,11:00:00,LHR,587 ,25, Sat,23, Thu, 33:30
ICN,18:25:00,1 stop,11:40:00,LHR,600 ,24, Fri,23, Thu, 21:45
ICN,18:25:00,1 stop,17:45:00,LHR,601 ,24, Fri,23, Thu, 15:40
ICN,18:25:00,1 stop,16:20:00,LHR,601 ,24, Fri,23, Thu, 17:5
ICN,11:00:00,1 stop,7:55:00,LHR,601 ,24, Fri,23, Thu, 18:5
BCN,9:20:00,1 stop,15:35:00,LHR,133 ,26, Sun,25, Sat, 15:45
ICN,18:25:00,1 stop,7:55:00,LHR,601 ,24, Fri,23, Thu, 25:30
ICN,11:00:00,1 stop,22:35:00,LHR,601 ,25, Sat,23, Thu, 27:25
LHR,20:25:00,Direct,20:10:00,CDG,50 ,25, Sat,25, Sat, 1:15
LHR,19:15:00,Direct,19:00:00,CDG,50 ,25, Sat,25, Sat, 1:15
LHR,16:35:00,Direct,16:15:00,CDG,50 ,25, Sat,25, Sat, 1:20
LHR,18:20:00,Direct,18:05:00,CDG,57 ,25, Sat,25, Sat, 1:15
LHR,18:30:00,Direct,18:20:00,CDG,58 ,25, Sat,25, Sat, 1:10
LHR,16:25:00,Direct,16:05:00,CDG,58 ,25, Sat,25, Sat, 1:20
LHR,8:00:00,Direct,7:40:00,CDG,68 ,25, Sat,25, Sat, 1:20
FCO,9:00:00,1 stop,20:00:00,CDG,95 ,23, Thu,22, Wed, 13:00
LHR,15:00:00,1 stop,8:55:00,CDG,79 ,25, Sat,25, Sat, 7:5
LHR,10:50:00,Direct,10:25:00,CDG,94 ,25, Sat,25, Sat, 1:25
LHR,13:05:00,1 stop,20:45:00,CDG,101 ,26, Sun,25, Sat, 16:20
FCO,14:00:00,1 stop,15:00:00,CDG,116 ,23, Thu,22, Wed, 23:00
FCO,14:00:00,1 stop,9:45:00,CDG,120 ,22, Wed,22, Wed, 4:15
FCO,20:00:00,1 stop,10:00:00,CDG,122 ,22, Wed,22, Wed, 10:00
FCO,14:00:00,1 stop,20:10:00,CDG,123 ,23, Thu,22, Wed, 17:50
FCO,13:25:00,1 stop,6:55:00,CDG,129 ,22, Wed,22, Wed, 6:30
FCO,0:25:00,1 stop,6:55:00,CDG,129 ,23, Thu,22, Wed, 17:30
FCO,9:00:00,1 stop,10:00:00,CDG,131 ,23, Thu,22, Wed, 23:00
FCO,8:50:00,1 stop,10:10:00,CDG,131 ,23, Thu,22, Wed, 22:40
FCO,12:25:00,1 stop,5:30:00,CDG,136 ,22, Wed,22, Wed, 6:55
BCN,9:15:00,Direct,7:30:00,CDG,51 ,22, Wed,22, Wed, 1:45
BCN,22:30:00,Direct,20:45:00,CDG,51 ,22, Wed,22, Wed, 1:45
BCN,17:25:00,Direct,15:40:00,CDG,54 ,22, Wed,22, Wed, 1:45
BCN,21:45:00,Direct,20:00:00,CDG,58 ,22, Wed,22, Wed, 1:45
BCN,11:45:00,Direct,10:00:00,CDG,75 ,22, Wed,22, Wed, 1:45
BCN,19:30:00,Direct,17:50:00,CDG,104 ,22, Wed,22, Wed, 1:40
BCN,17:00:00,Direct,15:20:00,CDG,104 ,22, Wed,22, Wed, 1:40
BCN,8:55:00,Direct,7:15:00,CDG,104 ,22, Wed,22, Wed, 1:40
BCN,17:45:00,Direct,16:05:00,CDG,104 ,22, Wed,22, Wed, 1:40
BCN,14:20:00,Direct,12:40:00,CDG,106 ,22, Wed,22, Wed, 1:40
CDG,19:25:00,1 stop,14:45:00,FCO,86 ,22, Wed,22, Wed, 4:40
CDG,19:25:00,1 stop,7:10:00,FCO,111 ,23, Thu,23, Thu, 12:15
CDG,18:45:00,1 stop,10:40:00,FCO,95 ,22, Wed,22, Wed, 8:5
CDG,9:00:00,1 stop,14:45:00,FCO,96 ,23, Thu,22, Wed, 18:15
CDG,14:15:00,1 stop,14:45:00,FCO,100 ,23, Thu,22, Wed, 23:30
CDG,20:15:00,1 stop,12:50:00,FCO,107 ,22, Wed,22, Wed, 7:25
CDG,19:25:00,1 stop,7:10:00,FCO,111 ,22, Wed,22, Wed, 12:15
CDG,22:15:00,1 stop,14:45:00,FCO,118 ,22, Wed,22, Wed, 7:30
CDG,19:25:00,1 stop,14:45:00,FCO,113 ,23, Thu,23, Thu, 4:40
CDG,14:15:00,1 stop,14:45:00,FCO,129 ,24, Fri,23, Thu, 23:30
CDG,23:30:00,1 stop,16:25:00,FCO,129 ,23, Thu,23, Thu, 7:5
CDG,23:30:00,1 stop,18:30:00,FCO,130 ,23, Thu,23, Thu, 5:00
CDG,23:30:00,1 stop,8:25:00,FCO,130 ,23, Thu,23, Thu, 15:5
CDG,9:35:00,1 stop,16:25:00,FCO,131 ,24, Fri,23, Thu, 17:10
CDG,9:20:00,1 stop,20:45:00,FCO,122 ,23, Thu,22, Wed, 12:35
CDG,23:30:00,1 stop,16:25:00,FCO,129 ,22, Wed,22, Wed, 7:5
CDG,9:55:00,1 stop,16:25:00,FCO,130 ,23, Thu,22, Wed, 17:30
CDG,18:45:00,1 stop,11:35:00,FCO,132 ,23, Thu,23, Thu, 7:10
CDG,22:00:00,1 stop,13:35:00,FCO,136 ,23, Thu,23, Thu, 8:25
CDG,19:25:00,1 stop,9:50:00,FCO,138 ,23, Thu,23, Thu, 9:35
LHR,22:35:00,1 stop,12:35:00,BCN,70 ,22, Wed,22, Wed, 11:00
LHR,22:35:00,1 stop,10:20:00,BCN,70 ,22, Wed,22, Wed, 13:15
LHR,13:15:00,Direct,11:45:00,BCN,72 ,22, Wed,22, Wed, 2:30
LHR,9:20:00,Direct,7:55:00,BCN,84 ,22, Wed,22, Wed, 2:25
LHR,14:55:00,1 stop,11:30:00,BCN,89 ,22, Wed,22, Wed, 4:25
LHR,18:30:00,1 stop,15:00:00,BCN,89 ,22, Wed,22, Wed, 4:30
LHR,21:10:00,1 stop,17:30:00,BCN,89 ,22, Wed,22, Wed, 4:40
LHR,19:45:00,1 stop,16:00:00,BCN,89 ,22, Wed,22, Wed, 4:45
LHR,17:10:00,1 stop,13:00:00,BCN,89 ,22, Wed,22, Wed, 5:10
LHR,14:55:00,1 stop,10:45:00,BCN,89 ,22, Wed,22, Wed, 5:10
CDG,11:00:00,1 stop,11:30:00,BCN,68 ,25, Sat,24, Fri, 23:30
CDG,20:10:00,Direct,18:10:00,BCN,40 ,22, Wed,22, Wed, 2:00
CDG,20:10:00,Direct,18:10:00,BCN,44 ,25, Sat,25, Sat, 2:00
CDG,19:25:00,Direct,17:30:00,BCN,53 ,23, Thu,23, Thu, 1:55
CDG,11:00:00,1 stop,15:00:00,BCN,68 ,25, Sat,24, Fri, 20:00
CDG,11:00:00,1 stop,13:00:00,BCN,68 ,25, Sat,24, Fri, 22:00
CDG,11:00:00,1 stop,18:30:00,BCN,69 ,25, Sat,24, Fri, 16:30
CDG,11:00:00,1 stop,10:00:00,BCN,69 ,25, Sat,24, Fri, 25:00
CDG,20:10:00,Direct,18:10:00,BCN,86 ,24, Fri,24, Fri, 2:00
CDG,11:10:00,1 stop,16:45:00,BCN,93 ,25, Sat,24, Fri, 18:25
CDG,15:05:00,Direct,13:05:00,BCN,45 ,22, Wed,22, Wed, 2:00
CDG,9:20:00,Direct,7:20:00,BCN,53 ,22, Wed,22, Wed, 2:00
CDG,11:55:00,Direct,9:50:00,BCN,63 ,22, Wed,22, Wed, 2:5
CDG,19:25:00,Direct,17:30:00,BCN,63 ,22, Wed,22, Wed, 1:55
CDG,19:25:00,1 stop,14:35:00,BCN,104 ,22, Wed,22, Wed, 4:50
CDG,17:10:00,Direct,15:15:00,BCN,104 ,22, Wed,22, Wed, 1:55
CDG,8:30:00,Direct,6:35:00,BCN,104 ,22, Wed,22, Wed, 1:55
